ORIGINAL	SEMI-EDITED	DUPLES REMOVED			
$DMONITEM[].$UNITS	$DMONITEM[].$UNITS	$SLCELLIO[].DO_SPARE5I			
$DMONITEM[].$TYPE	$DMONITEM[].$TYPE	$SLCELLIO[].DO_SPARE5T			
$DMONITEM[].$PRG_NAME	$DMONITEM[].$PRG_NAME	$SLCELLIO[].DO_WAIT_PLCI			
$DMONITEM[].$VAR_NAME	$DMONITEM[].$VAR_NAME	$SLCELLIO[].DO_WAIT_PLCT			
$SCR_GRP[].$MCH_POS_X	$SCR_GRP[].$MCH_POS_X	$SLCELLSU[].PULS_CYC_CMP			
$DMONITEM[].$DESC	$DMONITEM[].$DESC	$SLCELLSU[].REFPOS_HOME			
$DMONITEM[].$UNITS	$DMONITEM[].$UNITS	$SLCELLSU[].REFPOS_PURGE			
$DMONITEM[].$TYPE	$DMONITEM[].$TYPE	$SLCELLSU[].SPX_BOOL1			
$DMONITEM[].$PRG_NAME	$DMONITEM[].$PRG_NAME	$SLCELLSU[].SPX_BOOL2			
$DMONITEM[].$VAR_NAME	$DMONITEM[].$VAR_NAME	$SLIOMAP[].AO_CMDFLOWI			
$SCR_GRP[].$MCH_POS_Y	$SCR_GRP[].$MCH_POS_Y	$SLIOMAP[].AO_CMDFLOWT			
$DMONITEM[].$DESC	$DMONITEM[].$DESC	$SLIOMAP[].DI_DISP_RDYI			
$DMONITEM[].$UNITS	$DMONITEM[].$UNITS	$SLIOMAP[].DI_DISP_RDYT			
$DMONITEM[].$TYPE	$DMONITEM[].$TYPE	$SLIOMAP[].DI_DRUMEMTYI			
$DMONITEM[].$PRG_NAME	$DMONITEM[].$PRG_NAME	$SLIOMAP[].DI_DRUMEMTYT			
$DMONITEM[].$VAR_NAME	$DMONITEM[].$VAR_NAME	$SLIOMAP[].DI_IN_PROCI			
$SCR_GRP[].$MCH_POS_Z	$SCR_GRP[].$MCH_POS_Z	$SLIOMAP[].DI_IN_PROCT			
$DMONITEM[].$DESC	$DMONITEM[].$DESC	$SLIOMAP[].DI_MAJ_FLTI			
$DMONITEM[].$UNITS	$DMONITEM[].$UNITS	$SLIOMAP[].DI_MAJ_FLTT			
$DMONITEM[].$TYPE	$DMONITEM[].$TYPE	$SLIOMAP[].DI_MIN_FLTI			
$DMONITEM[].$PRG_NAME	$DMONITEM[].$PRG_NAME	$SLIOMAP[].DI_MIN_FLTT			
$DMONITEM[].$VAR_NAME	$DMONITEM[].$VAR_NAME	$SLIOMAP[].DI_PURGRQUEI			
$CR_VAR[].$FS_MON[]	$CR_VAR[].$FS_MON[]	$SLIOMAP[].DI_PURGRQUET			
$DMONITEM[].$DESC	$DMONITEM[].$DESC	$SLIOMAP[].DI_RMTINPROI			
$DMONITEM[].$UNITS	$DMONITEM[].$UNITS	$SLIOMAP[].DI_RMTINPROT			
$DMONITEM[].$TYPE	$DMONITEM[].$TYPE	$SLIOMAP[].DI_VOL_OKI			
$DMONITEM[].$PRG_NAME	$DMONITEM[].$PRG_NAME	$SLIOMAP[].DI_VOL_OKT			
$DMONITEM[].$VAR_NAME	$DMONITEM[].$VAR_NAME	$SLIOMAP[].DO_CLR_FLTI			
$CR_VAR[].$FS_MON[]	$CR_VAR[].$FS_MON[]	$SLIOMAP[].DO_CLR_FLTT			
$DMONITEM[].$DESC	$DMONITEM[].$DESC	$SLIOMAP[].DO_DISPCOMPI			
$DMONITEM[].$UNITS	$DMONITEM[].$UNITS	$SLIOMAP[].DO_DISPCOMPT			
$DMONITEM[].$TYPE	$DMONITEM[].$TYPE	$SLIOMAP[].DO_ONGUN2I			
$DMONITEM[].$PRG_NAME	$DMONITEM[].$PRG_NAME	$SLIOMAP[].DO_ONGUN2T			
$DMONITEM[].$VAR_NAME	$DMONITEM[].$VAR_NAME	$SLIOMAP[].DO_ONGUN3I			
$CR_VAR[].$FS_MON[]	$CR_VAR[].$FS_MON[]	$SLIOMAP[].DO_ONGUN3T			
$DMONITEM[].$DESC	$DMONITEM[].$DESC	$SLIOMAP[].DO_ONGUN4I			
$DMONITEM[].$UNITS	$DMONITEM[].$UNITS	$SLIOMAP[].DO_ONGUN4T			
$DMONITEM[].$TYPE	$DMONITEM[].$TYPE	$SLIOMAP[].DO_ONGUNI			
$DMONITEM[].$PRG_NAME	$DMONITEM[].$PRG_NAME	$SLIOMAP[].DO_ONGUNT			
$DMONITEM[].$VAR_NAME	$DMONITEM[].$VAR_NAME	$SLIOMAP[].DO_PRTSTRBI			
$CR_VAR[].$FS_MON[]	$CR_VAR[].$FS_MON[]	$SLIOMAP[].DO_PRTSTRBT			
$DMONITEM[].$DESC	$DMONITEM[].$DESC	$SLIOMAP[].DO_RMT_STRTI			
$DMONITEM[].$UNITS	$DMONITEM[].$UNITS	$SLIOMAP[].DO_RMT_STRTT			
$DMONITEM[].$TYPE	$DMONITEM[].$TYPE	$SLIOMAP[].GO_PRT_IDI			
$DMONITEM[].$PRG_NAME	$DMONITEM[].$PRG_NAME	$SLIOMAP[].GO_PRT_IDT			
$DMONITEM[].$VAR_NAME	$DMONITEM[].$VAR_NAME	$SLSETUP[].ENB_AUTOFFST			
$CR_VAR[].$PLF_MON[]	$CR_VAR[].$PLF_MON[]	$SLSETUP[].NUMBER_GUNS			
$DMONITEM[].$DESC	$DMONITEM[].$DESC	$SLSETUP[].RES_SS_DELAY			
$DMONITEM[].$UNITS	$DMONITEM[].$UNITS	$SLSETUP[].RSM_OFFSET			
$DMONITEM[].$TYPE	$DMONITEM[].$TYPE	$SPOTCELL.$PB_NOSTROKE			
$DMONITEM[].$PRG_NAME	$DMONITEM[].$PRG_NAME	$SPOTCELL.$PB_NOWELD			
$DMONITEM[].$VAR_NAME	$DMONITEM[].$VAR_NAME	$SPOTCELL.$SHELL_POLL			
$CR_VAR[].$PLF_MON[]	$CR_VAR[].$PLF_MON[]	$SPOTCELLIO.$DO_1SPT_I			
$DMONITEM[].$DESC	$DMONITEM[].$DESC	$SPOTCELLIO.$DO_APRTIP_I			
$DMONITEM[].$UNITS	$DMONITEM[].$UNITS	$SPOTCELLIO.$DO_OUTTOL_I[]			
$DMONITEM[].$TYPE	$DMONITEM[].$TYPE	$SPOTCELLIO.$DO_PRCALT_I			
$DMONITEM[].$PRG_NAME	$DMONITEM[].$PRG_NAME	$SPOTCELLIO.$DO_PRCCOM_I			
$DMONITEM[].$VAR_NAME	$DMONITEM[].$VAR_NAME	$SPOTCELLIO.$DO_PRCFLT_I			
$CR_VAR[].$PLF_MON[]	$CR_VAR[].$PLF_MON[]	$SPOTCONFIG.$CUSTOM			
$DMONITEM[].$DESC	$DMONITEM[].$DESC	$SPOTCONFIG.$EXT_WSD_SCH			
$DMONITEM[].$UNITS	$DMONITEM[].$UNITS	$SPOTCONFIG.$NUM_WD_CTLS			
$DMONITEM[].$TYPE	$DMONITEM[].$TYPE	$SPOTCONFIG.$SIM_HIDE			
$DMONITEM[].$PRG_NAME	$DMONITEM[].$PRG_NAME	$SPOTCONFIG.$TD_AFTER_CC			
$DMONITEM[].$VAR_NAME	$DMONITEM[].$VAR_NAME	$SPOTCONFIG.$TD_DUMP_CHK			
$CR_VAR[].$PLF_MON[]	$CR_VAR[].$PLF_MON[]	$SPOTCONFIG.$WID_DSP_ENB			
$DMONITEM[].$DESC	$DMONITEM[].$DESC	$SPOTEQIO[].$DI_BUCLD_I[]			
$DMONITEM[].$UNITS	$DMONITEM[].$UNITS	$SPOTEQIO[].$DI_BUCLD_T[]			
$DMONITEM[].$TYPE	$DMONITEM[].$TYPE	$SPOTEQIO[].$DI_BUOPD_I[]			
$DMONITEM[].$PRG_NAME	$DMONITEM[].$PRG_NAME	$SPOTEQIO[].$DI_BUOPD_T[]			
$DMONITEM[].$VAR_NAME	$DMONITEM[].$VAR_NAME	$SPOTEQIO[].$DI_GUCLD_I[]			
$CR_VAR[].$PLM_MON[]	$CR_VAR[].$PLM_MON[]	$SPOTEQIO[].$DI_GUCLD_T[]			
$DMONITEM[].$DESC	$DMONITEM[].$DESC	$SPOTEQIO[].$DI_HDN_I[]			
$DMONITEM[].$UNITS	$DMONITEM[].$UNITS	$SPOTEQIO[].$DI_HDP_I[]			
$DMONITEM[].$TYPE	$DMONITEM[].$TYPE	$SPOTEQIO[].$DI_NSE_I			
$DMONITEM[].$PRG_NAME	$DMONITEM[].$PRG_NAME	$SPOTEQIO[].$DI_NSE_T			
$DMONITEM[].$VAR_NAME	$DMONITEM[].$VAR_NAME	$SPOTEQIO[].$DI_PEN_I			
$CR_VAR[].$PLM_MON[]	$CR_VAR[].$PLM_MON[]	$SPOTEQIO[].$DI_PEN_T			
$DMONITEM[].$DESC	$DMONITEM[].$DESC	$SPOTEQIO[].$DI_WFOK_I[]			
$DMONITEM[].$UNITS	$DMONITEM[].$UNITS	$SPOTEQIO[].$DI_WHRET_I[]			
$DMONITEM[].$TYPE	$DMONITEM[].$TYPE	$SPOTEQIO[].$DI_XFOK_I[]			
$DMONITEM[].$PRG_NAME	$DMONITEM[].$PRG_NAME	$SPOTEQIO[].$DO_CL_BU_I[]			
$DMONITEM[].$VAR_NAME	$DMONITEM[].$VAR_NAME	$SPOTEQIO[].$DO_CL_GUN_I[]			
$CR_VAR[].$PLM_MON[]	$CR_VAR[].$PLM_MON[]	$SPOTEQIO[].$DO_CL_GUN_T[]			
$DMONITEM[].$DESC	$DMONITEM[].$DESC	$SPOTEQIO[].$DO_NSE_I			
$DMONITEM[].$UNITS	$DMONITEM[].$UNITS	$SPOTEQIO[].$DO_NSE_T			
$DMONITEM[].$TYPE	$DMONITEM[].$TYPE	$SPOTEQIO[].$DO_OP_BU_I[]			
$DMONITEM[].$PRG_NAME	$DMONITEM[].$PRG_NAME	$SPOTEQIO[].$DO_OP_BU_T[]			
$DMONITEM[].$VAR_NAME	$DMONITEM[].$VAR_NAME	$SPOTEQIO[].$DO_PENWT_I			
$CR_VAR[].$PLM_MON[]	$CR_VAR[].$PLM_MON[]	$SPOTEQIO[].$DO_PENWT_T			
$DMONITEM[].$DESC	$DMONITEM[].$DESC	$SPOTEQIO[].$DO_WSR_I[]			
$DMONITEM[].$UNITS	$DMONITEM[].$UNITS	$SPOTEQIO[].$GO_BINEQL_I[]			
$DMONITEM[].$TYPE	$DMONITEM[].$TYPE	$SPOTEQIO[].$GO_BINMPV_I[]			
$DMONITEM[].$PRG_NAME	$DMONITEM[].$PRG_NAME	$SPOTEQSETUP[].$BU_STROKE[]			
$DMONITEM[].$VAR_NAME	$DMONITEM[].$VAR_NAME	$SPOTEQSETUP[].$CL_GUN_B4			
$CR_VAR[].$STATE	$CR_VAR[].$STATE	$SPOTEQSETUP[].$DET_BU_CL[]			
$DMONITEM[].$DESC	$DMONITEM[].$DESC	$SPOTEQSETUP[].$DET_BU_OPEN[]			
$DMONITEM[].$UNITS	$DMONITEM[].$UNITS	$SPOTEQSETUP[].$DET_GUN_CL[]			
$DMONITEM[].$TYPE	$DMONITEM[].$TYPE	$SPOTEQSETUP[].$DG_SEQUENTL			
$DMONITEM[].$PRG_NAME	$DMONITEM[].$PRG_NAME	$SPOTEQSETUP[].$ENDWLD4PAUS			
$DMONITEM[].$VAR_NAME	$DMONITEM[].$VAR_NAME	$SPOTEQSETUP[].$EQUAL_PRESS[]			
$CR_VAR[].$TIME_CHK	$CR_VAR[].$TIME_CHK	$SPOTEQSETUP[].$NUM_EQP[]			
$DMONITEM[].$DESC	$DMONITEM[].$DESC	$SPOTEQSETUP[].$NUM_GUNS			
$DMONITEM[].$UNITS	$DMONITEM[].$UNITS	$SPOTEQSETUP[].$PRESS_TYPE			
$DMONITEM[].$TYPE	$DMONITEM[].$TYPE	$SPOTEQSETUP[].$REG_IDX[]			
$DMONITEM[].$PRG_NAME	$DMONITEM[].$PRG_NAME	$SPOTEQSETUP[].$SOFT_TOUCH[]			
$DMONITEM[].$VAR_NAME	$DMONITEM[].$VAR_NAME	$SPOTEQSETUP[].$STUDBACKUP			
$CR_VAR[].$TIM_LIM	$CR_VAR[].$TIM_LIM	$SPOTEQSETUP[].$STUDWELDER			
$DMONITEM[].$DESC	$DMONITEM[].$DESC	$SPOTEQSETUP[].$TD_LIMIT[]			
$DMONITEM[].$UNITS	$DMONITEM[].$UNITS	$SPOTEQSETUP[].$TD_REG_IDX[]			
$DMONITEM[].$TYPE	$DMONITEM[].$TYPE	$SPOTEQSETUP[].$WCU_GUN_IO[]			
$DMONITEM[].$PRG_NAME	$DMONITEM[].$PRG_NAME	$SPOTEQSETUP[].$WELD_CTRLER[]			
$DMONITEM[].$VAR_NAME	$DMONITEM[].$VAR_NAME	$SPOTEQSETUP[].$WLDSTRT_DLY			
$SCR_GRP[].$MCH_SPD	$SCR_GRP[].$MCH_SPD	$SPOTNUMEQ			
$DMONITEM[].$DESC	$DMONITEM[].$DESC	$SPOTS0ALARM			
$DMONITEM[].$UNITS	$DMONITEM[].$UNITS	$SPOTWELDIO[].$DI_COMP1_I			
$DMONITEM[].$TYPE	$DMONITEM[].$TYPE	$SPOTWELDIO[].$DI_COMP2_I			
$DMONITEM[].$PRG_NAME	$DMONITEM[].$PRG_NAME	$SPOTWELDIO[].$DI_FEED1_I			
$DMONITEM[].$VAR_NAME	$DMONITEM[].$VAR_NAME	$SPOTWELDIO[].$DI_IOTOL_I			
$CR_VAR[].$TCP_SPD	$CR_VAR[].$TCP_SPD	$SPOTWELDIO[].$DI_MAJALM_I			
$DMONITEM[].$DESC	$DMONITEM[].$DESC	$SPOTWELDIO[].$DI_MINALM_I			
$DMONITEM[].$UNITS	$DMONITEM[].$UNITS	$SPOTWELDIO[].$DI_RDPRES_I			
$DMONITEM[].$TYPE	$DMONITEM[].$TYPE	$SPOTWELDIO[].$DI_SAUTO_I			
$DMONITEM[].$PRG_NAME	$DMONITEM[].$PRG_NAME	$SPOTWELDIO[].$DI_TIPREQ_I			
$DMONITEM[].$VAR_NAME	$DMONITEM[].$VAR_NAME	$SPOTWELDIO[].$DI_WCFLT_I			
$MOR.$OVERRIDE	$MOR.$OVERRIDE	$SPOTWELDIO[].$DI_WCFLT2_I			
$DMONITEM[].$DESC	$DMONITEM[].$DESC	$SPOTWELDIO[].$DI_WDCOMP_I			
$DMONITEM[].$UNITS	$DMONITEM[].$UNITS	$SPOTWELDIO[].$DI_WDENBL_I			
$DMONITEM[].$TYPE	$DMONITEM[].$TYPE	$SPOTWELDIO[].$DI_WDINPR_I			
$DMONITEM[].$PRG_NAME	$DMONITEM[].$PRG_NAME	$SPOTWELDIO[].$DI_WDIPR2_I			
$DMONITEM[].$VAR_NAME	$DMONITEM[].$VAR_NAME	$SPOTWELDIO[].$DO_CAPCHG_I			
$CR_VAR[].$ELB_SPD	$CR_VAR[].$ELB_SPD	$SPOTWELDIO[].$DO_ENCNTS_I			
$DMONITEM[].$DESC	$DMONITEM[].$DESC	$SPOTWELDIO[].$DO_MDSONE_I			
$DMONITEM[].$UNITS	$DMONITEM[].$UNITS	$SPOTWELDIO[].$DO_MDSTWO_I			
$DMONITEM[].$TYPE	$DMONITEM[].$TYPE	$SPOTWELDIO[].$DO_REFEED_I[]			
$DMONITEM[].$PRG_NAME	$DMONITEM[].$PRG_NAME	$SPOTWELDIO[].$DO_RQPRES_I			
$DMONITEM[].$VAR_NAME	$DMONITEM[].$VAR_NAME	$SPOTWELDIO[].$DO_RSTRT_I			
$LNSCHCNVSPD[]	$LNSCHCNVSPD[]	$SPOTWELDIO[].$DO_RSTWC_I			
$DMONITEM[].$DESC	$DMONITEM[].$DESC	$SPOTWELDIO[].$DO_START1_I			
$DMONITEM[].$UNITS	$DMONITEM[].$UNITS	$SPOTWELDIO[].$DO_START2_I			
$DMONITEM[].$TYPE	$DMONITEM[].$TYPE	$SPOTWELDIO[].$DO_WDENBL_I			
$SCR.$ITP_TIME	$SCR.$ITP_TIME	$SPOTWELDIO[].$DO_WDINIT_I			
$DEVICE	$DEVICE	$SPOTWELDIO[].$EARLY_WSCHD			
$DCSS_PSTAT.$STATUS_CPC[	$DCSS_PSTAT.$STATUS_CPC[]	$SPOTWELDIO[].$EOW_TYPE			
$DCSS_PSTAT.$STATUS_CSC[	$DCSS_PSTAT.$STATUS_CSC[]	$SPOTWELDIO[].$GI_WLDPRS_I			
$DCSS_PSTAT.$STATUS_JPC[	$DCSS_PSTAT.$STATUS_JPC[]	$SPOTWELDIO[].$GO_SCHED_I			
$DCSS_PSTAT.$STATUS_JSC[	$DCSS_PSTAT.$STATUS_JSC[]	$SPOTWELDIO[].$GO_WELDID_I			
$UI_CONFIG.$MODE[]	$UI_CONFIG.$MODE[]	$SPOTWELDIO[].$RESET_WLDR			
$TP_CURSCRN[].$SP_ID	$TP_CURSCRN[].$SP_ID	$SPOTWELDIO[].$RSTWC_PULSE			
$TP_CURSCRN[].$SCRN_ID	$TP_CURSCRN[].$SCRN_ID	$SPOTWELDIO[].$WC_CON_PRES			
$UI_CONFIG.$MODE[]	$UI_CONFIG.$MODE[]	$SPOTWELDIO[].$WLD_COMP_TO			
$TP_CURSCRN[].$SP_ID	$TP_CURSCRN[].$SP_ID	$SPOTWELDIO[].$WLD_INPR_TO			
$TP_CURSCRN[].$SCRN_ID	$TP_CURSCRN[].$SCRN_ID	$SSR.$STEPSTMTTYP			
$VIRTUALTIME	$VIRTUALTIME	$STATE			
$FNO	$FNO	$STOP_TYP			
$dcss_cpc[	$dcss_cpc[].$comment	$STROKE			
$comment	$comment	$STRT_PATH			
$SCR_GRP[].$ROBOT_ID	$SCR_GRP[].$ROBOT_ID	$STYLE_COMNT[]			
$HOSTNAME	$HOSTNAME	$STYLE_COUNT			
$TP_DEFPROG	$TP_DEFPROG	$STYLE_ENAB[]			
$DCS_VERSION	$DCS_VERSION	$STYLE_NAME[]			
$MOR_GRP[].$FILTER_EMPT	$MOR_GRP[].$FILTER_EMPT	$SV_PARAM_ID			
$MOR_GRP[].$FLTR_NC_EMP	$MOR_GRP[].$FLTR_NC_EMP	$SVMTR_ID			
$GROUP[].$UTOOL	$GROUP[].$UTOOL	$SVPRG_ENB			
$GROUP[].$UFRAME	$GROUP[].$UFRAME	$SYS_CONFIG.$STARTMD			
$DCSS_		$SYS_LEV_MSK			
$TP_DEFPROG	$TP_DEFPROG	$TBJ_GRP[].$FLEX[]			
$TP_DEFPROG	$TP_DEFPROG	$TCPP_CFG.$WARNING_ENB			
$TP_DEFPROG	$TP_DEFPROG	$TD_LIMIT[]			
$MNUFRAMENUM[]	$MNUFRAMENUM[]	$TD_REG_IDX[]			
$MNUTOOLNUM[]	$MNUTOOLNUM[]	$TG_MX_SCUS			
$COMMENT	$COMMENT	$THICKNESS			
$DSBIO_TYP	$DSBIO_TYP	$THR_ENB			
$DSBIO_IDX	$DSBIO_IDX	$THRRDITABLE[].$DI_NO			
$DCS_C_		$THRRDITABLE[].$DO_NO			
$DCS_C_	$DCS_C_	$THRRDITABLE[].$THR_ENB			
$DCS_C_	$DCS_C_	$THRSDITABLE[].$DI_NO			
$DCS_C_	$DCS_C_	$THRSDITABLE[].$DO_NO			
$DCS_C_	$DCS_C_	$THRSDITABLE[].$THR_ENB			
$DCS_C_	$DCS_C_	$THRTABLENUM[]			
$DCS_C_	$DCS_C_	$TIMEBF_TTS			
$DCS_C_	$DCS_C_	$TIMEBF_VER			
$DCS_C_	$DCS_C_	$TIMEOUT			
$DCS_C_	$DCS_C_	$TMSN_VARS.$TIMERS[].$DIN_NUM			
$DCS_C_	$DCS_C_	$TMSN_VARS.$TIMERS[].$DOUT_NUM			
$DCS_C_	$DCS_C_	$TMSN_VARS.$TIMERS[].$DOUT_TIME			
$DCS_C_	$DCS_C_	$TMSN_VARS.$TIMERS[].$DUMMY8			
$DCS_C_	$DCS_C_	$TMSN_VARS.$TIMERS[].$DUMMY9			
$DCS_C_	$DCS_C_	$TMSN_VARS.$TIMERS[].$ENABLE			
$DCS_C_	$DCS_C_	$TMSN_VARS.$TIMERS[].$GIN_NUM			
$DCS_C_	$DCS_C_	$TMSN_VARS.$TIMERS[].$GOUT_NUM			
$DCS_C_	$DCS_C_	$TMSN_VARS.$TIMERS[].$START			
$DSBIO_IDX	$DSBIO_IDX	$TMSN_VARS.$TIMERS[].$TIME_MS			
$DSBIO_IDX Failed		$TORPI			
$DSBIO_TYP	$DSBIO_TYP	$TP_CURSCRN[].$SCRN_ID			
$DSBIO_TYP Failed		$TP_CURSCRN[].$SP_ID			
$DSBIO_IDX	$DSBIO_IDX	$TP_DEFPROG			
$STOP_TYP	$STOP_TYP	$TPABRT_USED			
$DCSS_PSTAT.$USER_MODEL[	$DCSS_PSTAT.$USER_MODEL[]	$TPGL_CONFIG.$CONTROLMAX			
$DCSS_PSTAT.$STATUS_	$DCSS_PSTAT.$STATUS_	$TRIG			
$DCS_PRE_CHK.$MODE	$DCS_PRE_CHK.$MODE	$TRYOUT_MSK			
$DCS_PRE_CHK.$MODE	$DCS_PRE_CHK.$MODE	$TX_SCREEN[].$DESTINATION			
$DCSS_IOC[	$DCSS_IOC[]	$TX_SCREEN[].$SCREEN_NAME			
$OPERATION	$DCS_C_SPO[]	$UALRM_MSG[]			
$L_TYP	$DCS_C_SSI[]	$UALRM_SEV[]			
$L_IDX	$DCS_C_CPC[]	$UI_CONFIG.$BLNK_ENABLE			
$R1_TYP	$DCS_C_CSC[]	$UI_CONFIG.$BLNK_TIMER			
$R1_IDX	$DCS_C_JPC[]	$UI_CONFIG.$ENB_FCTNFAV			
$R2_TYP	$DCS_C_JSC[]	$UI_CONFIG.$ENB_MENUFAV			
$R2_IDX	$DCS_C_CCL[]	$UI_CONFIG.$ENB_TOPMENU			
$dcs_piocnum	$dcs_piocnum	$UI_CONFIG.$ENB_USERFAV			
$dcs_cfg.$pioc_disp	$dcs_cfg.$pioc_disp	$UI_CONFIG.$MENU_FAVS[]			
$spoteqio[].$di_bucld_t[]	$spoteqio[].$di_bucld_t[]	$UI_CONFIG.$MODE[]			
$spoteqio[].$di_bucld_i[]	$spoteqio[].$di_bucld_i[]	$UI_CONFIG.$READONLY[]			
$spoteqio[].$di_gucld_t[]	$spoteqio[].$di_gucld_t[]	$UI_FCTNFAV[].$PRESS_ICON			
$spoteqio[].$di_gucld_i[]	$spoteqio[].$di_gucld_i[]	$UI_FCTNFAV[].$PRESS_PTR			
$spoteqio[].$do_cl_gun_t[]	$spoteqio[].$do_cl_gun_t[]	$UI_FCTNFAV[].$RELEAS_PTR			
$spoteqio[].$do_cl_gun_i[]	$spoteqio[].$do_cl_gun_i[]	$UI_FCTNFAV[].$RELEAS_TEXT			
$spoteqio[].$di_bucld_t[]	$spoteqio[].$di_bucld_t[]	$UI_TOPMENU[].$ICON[]			
$spoteqio[].$di_bucld_i[]	$spoteqio[].$di_bucld_i[]	$UI_TOPMENU[].$LABEL			
$spoteqio[].$di_gucld_t[]	$spoteqio[].$di_gucld_t[]	$UI_TOPMENU[].$TEXT[]			
$spoteqio[].$di_gucld_i[]	$spoteqio[].$di_gucld_i[]	$UI_TOPMENU[].$URL[]			
$spoteqio[].$do_cl_gun_t[]	$spoteqio[].$do_cl_gun_t[]	$USE_ADPT			
$spoteqio[].$do_cl_gun_i[]	$spoteqio[].$do_cl_gun_i[]	$USE_MANUAL			
$spoteqio[].$di_bucld_t[]	$spoteqio[].$di_bucld_t[]	$VENDOR			
$spoteqio[].$di_bucld_i[]	$spoteqio[].$di_bucld_i[]	$VGFS_CFG[].$CAMERA_NAME			
$spoteqio[].$di_gucld_t[]	$spoteqio[].$di_gucld_t[]	$VGFS_CFG[].$EXPOSURE			
$spoteqio[].$di_gucld_i[]	$spoteqio[].$di_gucld_i[]	$VGFS_CFG[].$GRID_SPACE			
$spoteqio[].$do_cl_gun_t[]	$spoteqio[].$do_cl_gun_t[]	$VGFS_CFG[].$MOVE_ANG_P			
$spoteqio[].$do_cl_gun_i[]	$spoteqio[].$do_cl_gun_i[]	$VGFS_CFG[].$MOVE_ANG_R			
$TP_DEFPROG	$TP_DEFPROG	$VGFS_CFG[].$MOVE_ANG_W			
$SHELL_WRK.$ROUT_NAME	$SHELL_WRK.$ROUT_NAME	$VGFS_CFG[].$MOVE_DST_Z			
$ap_selap[]	$ap_selap[]	$VGFS_CFG[].$ROBOT_GRP			
$spoteqsetup[].$det_bu_cl[]	$spoteqsetup[].$det_bu_cl[]	$VGFS_CFG[].$UF_OR_UT			
$spoteqsetup[].$det_gun_cl[]	$spoteqsetup[].$det_gun_cl[]	$VGFS_CFG[].$UFRAME_NUM			
$SGCFG[].$EQUIP_TYPE	$SGCFG[].$EQUIP_TYPE	$VGFS_CFG[].$UTOOL_NUM			
$MIX_BG[].$PROG_NAME	$MIX_BG[].$PROG_NAME	$VIRTUALTIME			
$MIX_BG[].$MODE	$MIX_BG[].$MODE	$VISION_CFG.$FLAGS			
$MIX_BG[].$STATUS	$MIX_BG[].$STATUS	$VISION_CFG.$NUM_VR			
$spoteqsetup[].$det_bu_cl[]	$spoteqsetup[].$det_bu_cl[]	$VISION_CFG.$PC_SETUP			
$spoteqsetup[].$det_gun_cl[]	$spoteqsetup[].$det_gun_cl[]	$VR[].$COMMENT			
$SGCFG[].$EQUIP_TYPE	$SGCFG[].$EQUIP_TYPE	$WAITTMOUT			
$MIX_BG[].$PROG_NAME	$MIX_BG[].$PROG_NAME	$WCU_GUN_IO[]			
$MIX_BG[].$MODE	$MIX_BG[].$MODE	$WELD_PRESS			
$MIX_BG[].$STATUS	$MIX_BG[].$STATUS				
$spotnumeq	$spotnumeq				
$spoteqsetup[].$det_bu_cl[]	$spoteqsetup[].$det_bu_cl[]				
$spoteqsetup[].$det_gun_cl[]	$spoteqsetup[].$det_gun_cl[]				
$SGCFG[].$EQUIP_TYPE	$SGCFG[].$EQUIP_TYPE				
$MIX_BG[].$PROG_NAME	$MIX_BG[].$PROG_NAME				
$MIX_BG[].$MODE	$MIX_BG[].$MODE				
$MIX_BG[].$STATUS	$MIX_BG[].$STATUS				
$SLIOMAP[].DI_DISP_RDYT	$SLIOMAP[].DI_DISP_RDYT				
$SLIOMAP[].DI_DISP_RDYI	$SLIOMAP[].DI_DISP_RDYI				
$SLIOMAP[].DI_MAJ_FLTT	$SLIOMAP[].DI_MAJ_FLTT				
$SLIOMAP[].DI_MAJ_FLTI	$SLIOMAP[].DI_MAJ_FLTI				
$SLIOMAP[].DI_MIN_FLTT	$SLIOMAP[].DI_MIN_FLTT				
$SLIOMAP[].DI_MIN_FLTI	$SLIOMAP[].DI_MIN_FLTI				
$SLIOMAP[].DI_IN_PROCT	$SLIOMAP[].DI_IN_PROCT				
$SLIOMAP[].DI_IN_PROCI	$SLIOMAP[].DI_IN_PROCI				
$SLIOMAP[].DI_VOL_OKT	$SLIOMAP[].DI_VOL_OKT				
$SLIOMAP[].DI_VOL_OKI	$SLIOMAP[].DI_VOL_OKI				
$SLIOMAP[].DI_PURGRQUET	$SLIOMAP[].DI_PURGRQUET				
$SLIOMAP[].DI_PURGRQUEI	$SLIOMAP[].DI_PURGRQUEI				
$SLIOMAP[].DI_RMTINPROT	$SLIOMAP[].DI_RMTINPROT				
$SLIOMAP[].DI_RMTINPROI	$SLIOMAP[].DI_RMTINPROI				
$SLIOMAP[].DI_DRUMEMTYT	$SLIOMAP[].DI_DRUMEMTYT				
$SLIOMAP[].DI_DRUMEMTYI	$SLIOMAP[].DI_DRUMEMTYI				
$SLIOMAP[].DO_PRTSTRBT	$SLIOMAP[].DO_PRTSTRBT				
$SLIOMAP[].DO_PRTSTRBI	$SLIOMAP[].DO_PRTSTRBI				
$SLIOMAP[].DO_DISPCOMPT	$SLIOMAP[].DO_DISPCOMPT				
$SLIOMAP[].DO_DISPCOMPI	$SLIOMAP[].DO_DISPCOMPI				
$SLIOMAP[].DO_ONGUNT	$SLIOMAP[].DO_ONGUNT				
